company,source,author,title,description,url,published_at,content,cleaned_content,date,vader_sentiment_label,vader_sentiment_score,finbert_sentiment_label,finbert_sentiment_score
Bank of America,Forbes,"Matt Durot, Forbes Staff, 
 Matt Durot, Forbes Staff
 https://www.forbes.com/sites/mattdurot/",Newly Nominated Trump Medicare Chief Dr. Oz Is Tied To One Of Pennsylvania’s Wealthiest Families,Mehmet Oz first drew support from Trump when he ran for the U.S. Senate in Pennsylvania–a race he lost. Here’s how the talk-show-famous doctor is connected to a Pennsylvania family with a multi-billion dollar business.,https://www.forbes.com/sites/mattdurot/2024/11/19/newly-nominated-trump-medicare-chief-dr-oz-is-tied-to-one-of-pennsylvanias-wealthiest-families/,2024-11-19 23:13:37+00:00,Mehmet Oz first drew support from Trump when he ran for the U.S. Senate in Pennsylvaniaa race he lost. Heres how the talk-show-famous doctor is connected to a Pennsylvania family with a multi-billion… [+13507 chars],mehmet oz first drew support trump ran senate pennsylvaniaa race lost heres talk show famous doctor connected pennsylvania family multi billion chars,2024-11-19,positive,0.1027,neutral,0.0
Bank of America,Mediaite,Alex Griffing,‘Saudi Arabia’s Bitch’: Tulsi Gabbard Once Accused ‘Unfit’ Trump of ‘Pimping Out’ U.S. Troops to Foreign Leaders,"“He’s essentially pimping out our men and women in uniform to a foreign power who’s the highest bidder,"" Gabbard said of Trump in the past
The post ‘Saudi Arabia’s Bitch’: Tulsi Gabbard Once Accused ‘Unfit’ Trump of ‘Pimping Out’ U.S. Troops to Foreign Leader…",https://www.mediaite.com/politics/saudi-arabias-bitch-tulsi-gabbard-once-accused-unfit-trump-of-pimping-out-u-s-troops-to-foreign-leaders/,2024-11-19 23:07:27+00:00,"AP Photo/Alex Brandon
President-elect Donald Trumps pick to be director of national intelligence, Tulsi Gabbard, had a long record of brutally condemning him during his first term in office.
Gabbar… [+3715 chars]",ap photo alex brandon president elect donald trumps pick director national intelligence tulsi gabbard long record brutally condemning first term office gabbar chars,2024-11-19,negative,-0.2263,neutral,0.0
Bank of America,ABC News,"Soo Rin Kim, Lalee Ibssa, Kelsey Walsh",Trump picks Howard Lutnick for commerce secretary job,President-elect Donald Trump on Tuesday announced that he has picked Cantor Fitzgerald CEO Howard Lutnick as his secretary of the Department of Commerce.,https://abcnews.go.com/Politics/trump-picks-howard-lutnick-commerce-secretary-job/story?id=116020527,2024-11-19 22:57:01+00:00,"President-elect Donald Trump on Tuesday announced that he has picked Cantor Fitzgerald CEO Howard Lutnick as his secretary of the Department of Commerce.
The role requires Senate confirmation.
Lutn… [+2641 chars]",president elect donald trump tuesday announced picked cantor fitzgerald ceo howard lutnick secretary department commerce role requires senate confirmation lutn chars,2024-11-19,neutral,0.0,neutral,0.0
Bank of America,International Business Times,Carla St. Louis,Lockheed Martin Stock Little Changed After Ukraine Missile Strikes On Russia,Lockheed Martin's stock slightly decreased after Ukraine used ATACMS missiles made by the company to strike into Russia.,https://www.ibtimes.com/lockheed-martin-stock-little-changed-after-ukraine-missile-strikes-russia-3751821,2024-11-19 22:51:19+00:00,"Lockheed Martin's stock slightly decreased after Ukraine used U.S.-supplied ATACMS missiles made by the company to strike into Russia, a first for the second-largest country in Eastern Europe.
Lockh… [+1559 chars]",lockheed martin stock slightly decreased ukraine used supplied atacms missiles made company strike russia first second largest country eastern europe lockh chars,2024-11-19,negative,-0.128,neutral,0.0
Bank of America,Consequence.net,Eddie Fu,Elvis Costello Announces 2025 Tour with Steve Nieve,Elvis Costello has announced 2025 tour dates with his Attractions/Imposters bandmate Steve Nieve taking place in February and March.,https://consequence.net/2024/11/elvis-costello-steve-nieve-2025-tour-dates/,2024-11-19 22:41:06+00:00,"Elvis Costello and his Attractions/Imposters bandmate Steve Nieve have lined up an early 2025 tour.
Costello and Nieve’s 15-date US run begins in Easton, Pennsylvania on February 19th. It will take … [+1298 chars]",elvis costello attractions imposters bandmate steve nieve lined early tour costello nieve date us run begins easton pennsylvania february th take chars,2024-11-19,positive,0.4215,neutral,0.0
Bank of America,Dansdeals.com,Mimi,"Support Keren Simchas Nisuin And Enter To Win A Luxury Car Or $100,000 Cash! + Receive A Special Gift!","Please note: This is a sponsored post. Support Keren Simchas Nisuin And Enter To Win A Luxury Car Or $100,000 Cash! + Receive A Special Gift! Limited Time Offer! Receive a FREE GIFT with your donation of $180 or more. Get a FREE KOSHER SHABBOS LAMP 360! Keren…",https://www.dansdeals.com/advertisement/support-keren-simchas-nisuin-and-enter-to-win-a-luxury-car-or-100000-cash-receive-a-special-gift/,2024-11-19 22:40:25+00:00,Advertiser Disclosure: Many of the links that appear on this site are from companies from which DansDeals.com receives compensation. Dan’s Deals LLC is a participant in the Amazon Services LLC Associ… [+1486 chars],advertiser disclosure many links appear site companies dansdeals com receives compensation dan deals llc participant amazon services llc associ chars,2024-11-19,positive,0.1779,neutral,0.0
Bank of America,Securityaffairs.com,Pierluigi Paganini,Russian Phobos ransomware operator faces cybercrime charges,"Russian Phobos ransomware operator Evgenii Ptitsyn, accused of managing attacks, was extradited from South Korea to the US to face cybercrime charges. Russian Phobos ransomware operator Evgenii Ptitsyn, suspected of playing a key role in the ransomware operat…",https://securityaffairs.com/171184/cyber-crime/phobos-ransomware-operator-faces-cybercrime-charges.html,2024-11-19 22:36:29+00:00,"Russian Phobos ransomware operator faces cybercrime charges
 | Great Plains Regional Medical Center ransomware attack impacted 133,000 individuals
 | Recently disclosed VMware vCenter Server bugs a… [+117460 chars]",russian phobos ransomware operator faces cybercrime charges great plains regional medical center ransomware attack impacted individuals recently disclosed vmware vcenter server bugs chars,2024-11-19,neutral,-0.0258,negative,0.9026495814323425
Bank of America,Dansdeals.com,JJ,BELLA Ceramic Electric Kettle & Tea Pot For $23.99 From Amazon,"BELLA Ceramic Electric Kettle & Tea Pot For $23.99 From Amazon This was selling for $95.06 yesterday and is now the lowest price ever from Amazon. GET YOUR TEA ON – Heated to perfection in a snap, this electric tea kettle will make your breakfast and snack ti…",https://www.dansdeals.com/shopping-deals/amazon/bella-ceramic-electric-kettle-tea-pot-for-23-99-from-amazon/,2024-11-19 22:34:20+00:00,Advertiser Disclosure: Many of the links that appear on this site are from companies from which DansDeals.com receives compensation. Dan’s Deals LLC is a participant in the Amazon Services LLC Associ… [+1486 chars],advertiser disclosure many links appear site companies dansdeals com receives compensation dan deals llc participant amazon services llc associ chars,2024-11-19,positive,0.1779,neutral,0.0
Bank of America,Rogerebert.com,Katie Rife,Tokyo International Film Festival 2024: Daihachi Yoshida on Prize-Winning “Teki Cometh”,On a Japanese film that you're going to want to watch for.,https://www.rogerebert.com/festivals/tokyo-international-film-festival-2024-daihachi-yoshida-on-prize-winning-teki-cometh,2024-11-19 22:24:56+00:00,"Daihachi Yoshida's ""Teki Cometh"" is the first Japanese film in 19 years to win the top prize at the Tokyo International Film Festival. The win reflects a feeling of optimism that pervaded this year's… [+6958 chars]",daihachi yoshida teki cometh first japanese film years win top prize tokyo international film festival win reflects feeling optimism pervaded year chars,2024-11-19,positive,0.9633,positive,0.9998632669448853
Bank of America,Dansdeals.com,JJ,"Apple 14″ MacBook Pro M4 Pro 24GB RAM 512GB SSD For Just $1,749 And More Computers On Sale From B&H!","Apple 14″ MacBook Pro M4 Pro 24GB RAM 512GB SSD For Just $1,749 Shipped From B&H! Select from Space Black or Silver. Also on sale from B&H: Xcellon Webcam: $9.99 JBL Tune 720BT Over-Ear Wireless Headphone: $39.95 HP 16″ ENVY 16-h1059nr Multi-Touch Laptop: $1,…",https://www.dansdeals.com/shopping-deals/bh/apple-14-macbook-pro-m4-pro-24gb-ram-512gb-ssd-for-just-1749-and-more-computers-on-sale-from-bh/,2024-11-19 22:17:50+00:00,Advertiser Disclosure: Many of the links that appear on this site are from companies from which DansDeals.com receives compensation. Dan’s Deals LLC is a participant in the Amazon Services LLC Associ… [+1486 chars],advertiser disclosure many links appear site companies dansdeals com receives compensation dan deals llc participant amazon services llc associ chars,2024-11-19,positive,0.1779,neutral,0.0
Bank of America,Activistpost.com,Activist Post,This Is How It Begins: The Deep State Wants to Terminate the Constitution,"By John W. Whitehead and Nisha Whitehead “That was when they suspended the Constitution. They said it would be temporary.”—Margaret Atwood, The Handmaid’s Tale This is...
This Is How It Begins: The Deep State Wants to Terminate the Constitution",https://activistpost.com/2024/11/this-is-how-it-begins-the-deep-state-wants-to-terminate-the-constitution.html,2024-11-19 22:01:09+00:00,"By John W. Whitehead and Nisha Whitehead
That was when they suspended the Constitution. They said it would be temporary.Margaret Atwood, The Handmaids Tale
This is how it begins.
This is how it al… [+12725 chars]",john whitehead nisha whitehead suspended constitution said would temporary margaret atwood handmaids tale begins al chars,2024-11-19,negative,-0.4767,neutral,0.0
Bank of America,Washington Free Beacon,Adam Kredo,Senate Democrats Launch Eleventh-Hour Campaign To Kneecap Jewish State,"In the Biden-Harris administration’s eleventh hour, Senate Democrats are launching a campaign against the Jewish state aimed at drumming up support for blocking arms sales to Israel. 
The post Senate Democrats Launch Eleventh-Hour Campaign To Kneecap Jewish S…",https://freebeacon.com/israel/senate-democrats-launch-eleventh-hour-campaign-to-kneecap-jewish-state/,2024-11-19 22:00:55+00:00,"In the Biden-Harris administrations eleventh hour, Senate Democrats are launching a campaign against the Jewish state aimed at drumming up support for blocking arms sales to Israel.
Led by Sen. Bern… [+6064 chars]",biden harris administrations eleventh hour senate democrats launching campaign jewish state aimed drumming support blocking arms sales israel led sen bern chars,2024-11-19,neutral,0.0258,neutral,0.0
Bank of America,Financial Post,GlobeNewswire,Helium Evolution Announces Filing of Q3 2024 Financial Results and Provides Operations Update,"CALGARY, Alberta, Nov. 19, 2024 (GLOBE NEWSWIRE) — Helium Evolution Incorporated (TSXV:HEVI) (“HEVI” or the “Company“), a Canadian-based helium exploration company focused on developing assets in southern Saskatchewan, announces the filing of the Company’s in…",https://financialpost.com/globe-newswire/helium-evolution-announces-filing-of-q3-2024-financial-results-and-provides-operations-update,2024-11-19 22:00:24+00:00,"Author of the article:
Article content
CALGARY, Alberta, Nov. 19, 2024 (GLOBE NEWSWIRE) Helium Evolution Incorporated (TSXV:HEVI) (HEVI or the Company), a Canadian-based helium exploration company … [+11587 chars]",author article article content calgary alberta nov globe newswire helium evolution incorporated tsxv hevi hevi company canadian based helium exploration company chars,2024-11-19,positive,0.2263,neutral,0.0
Bank of America,GlobeNewswire,Helium Evolution Incorporated,Helium Evolution Announces Filing of Q3 2024 Financial Results and Provides Operations Update,"CALGARY, Alberta, Nov. 19, 2024 (GLOBE NEWSWIRE) -- Helium Evolution Incorporated (TSXV:HEVI) (""HEVI"" or the ""Company""), a Canadian-based helium exploration company focused on developing assets in southern Saskatchewan, announces the filing of the Company’s i…",https://www.globenewswire.com/news-release/2024/11/19/2984062/0/en/Helium-Evolution-Announces-Filing-of-Q3-2024-Financial-Results-and-Provides-Operations-Update.html,2024-11-19 22:00:00+00:00,"CALGARY, Alberta, Nov. 19, 2024 (GLOBE NEWSWIRE) -- Helium Evolution Incorporated (TSXV:HEVI) (""HEVI"" or the ""Company""), a Canadian-based helium exploration company focused on developing assets in so… [+8637 chars]",calgary alberta nov globe newswire helium evolution incorporated tsxv hevi hevi company canadian based helium exploration company focused developing assets chars,2024-11-19,positive,0.6369,neutral,0.0
