company,source,author,title,description,url,published_at,content
Google,WMUR Manchester,Adam Sexton,Ayotte says she will 'monitor' Trump's deportation plans,"President-elect Donald Trump confirmed this week that he plans to use military assets to carry out a mass deportation of undocumented immigrants starting on day one of his administration, and New Hampshire Gov.-elect Kelly Ayotte said she will be monitoring T…",https://www.wmur.com/article/ayotte-trump-mass-deportations-111924/62954766,2024-11-19T23:11:26Z,"MANCHESTER, N.H. —President-elect Donald Trump confirmed this week that he plans to use military assets to carry out a mass deportation of undocumented immigrants starting on day one of his administr… [+2373 chars]"
Google,Bleeding Cool News,Ray Flook,Carrie: Mike Flanagan Offers Update on Stephen King Series Adapt,"It was back in October when the news came down that director Mike Flanagan and bestselling author Stephen King were teaming up for an eight-episode Prime Video series adaptation of King's classic 1974 novel Carrie. At the time, the report noted that a writers…",https://bleedingcool.com/tv/carrie-mike-flanagan-offers-update-on-stephen-king-series-adapt/,2024-11-19T23:09:07Z,"Posted in: Amazon Studios, TV | Tagged: carrie, stephen king
Mike Flanagan had some great news to share about the writers' room for his upcoming Amazon series adapt of Stephen King's Carrie.
It was… [+2055 chars]"
Google,Android Headlines,Rishaj Upadhyay,Google's $2 billion investment in Anthropic approved by the UK,The UK's antitrust watchdog has approved Google's $2 billion investment in Anthropic saying it doesn't allow acquiring “material influence.”,https://www.androidheadlines.com/2024/11/googles-2-billion-investment-in-anthropic-approved-by-the-uk.html,2024-11-19T23:07:41Z,"Google and Anthropics partnership was under the radar of the UK antitrust regulators. Late last month, some reports suggested that Google is under scrutiny over its large investment in Anthropic. Fas… [+1983 chars]"
Google,Hip-Hop Wired,"Bernard ""Beanz"" Smalls","We Love To See It: Bluesky, Crosses The 20 Million User Mark While X Continues To Bleed Subscribers",Bluesky has officially crossed 20 million as its growth shows no signs of slowing down. This latest milestone for X's direct competitor.,https://hiphopwired.com/2479594/bluesky-20-million-users/,2024-11-19T23:04:16Z,"HipHopWired Featured Video
Source: Anna Barclay / Getty / Bluesky
Hey Elon, you hear those footsteps? That’s Bluesky coming for your spot. 
Spotted on Engadget, Bluesky has officially crossed 20 m… [+1896 chars]"
Google,Motley Fool Australia,Zach Bristow,Is this stock the 'best placed' of the ASX uranium shares?,"This fund manager thinks so.
The post Is this stock the 'best placed' of the ASX uranium shares? appeared first on The Motley Fool Australia.",https://www.fool.com.au/2024/11/20/is-this-stock-the-best-placed-of-the-asx-uranium-shares/,2024-11-19T23:01:56Z,"Paladin Energy Ltd (ASX: PDN) has been heavily sold in 2024 alongside the basket of ASX uranium shares as the market digests several macroeconomic factors.
Shares are down nearly 20% this year to da… [+4229 chars]"
Google,Android Headlines,Jean Leon,You can now share Google Photos' Memories as video files,Google Photos is making it easier for you to share Memories with users of other apps by converting them into traditional video files.,https://www.androidheadlines.com/2024/11/you-can-now-share-google-photos-memories-as-video-files.html,2024-11-19T23:01:47Z,"The Memories feature has been available in Google Photos for a while now. However, hardcore users of the service will know how cumbersome or frustrating it can be to try to share the slideshows. Fort… [+1681 chars]"
Google,Android Authority,Edgar Cervantes,Hot deal: Save a whopping $600 on Samsung The Frame 55-Inch TV,"While fairly priced, the Samsung The Frame TV series isn't exactly cheap. Take advantage of today's $600 discount whyile you can!",https://www.androidauthority.com/samsung-the-frame-55-inch-tv-deal-3501280/,2024-11-19T23:01:46Z,"With so many options, finding the right TV can be daunting. One thing is for sure, though: if you care for aesthetics, Samsungs The Frame series is the best bet. These are super thin, look like an ac… [+2066 chars]"
Google,Amazon.com,aws@amazon.com,CloudWatch RUM now supports percentile aggregations and simplified troubleshooting with web vitals metrics,"CloudWatch RUM, which captures real-time data on web application performance and user interactions, helping you quickly detect and resolve issues impacting the user experience, now supports percentile aggregation of web vital metrics and simplified events bas…",https://aws.amazon.com/about-aws/whats-new/2024/11/cloudwatch-rum-percentile-aggregations-simplified-troubleshooting,2024-11-19T22:58:00Z,"CloudWatch RUM, which captures real-time data on web application performance and user interactions, helping you quickly detect and resolve issues impacting the user experience, now supports percentil… [+1191 chars]"
Google,9to5Toys,Reinette LeJeune,"Samsung’s Bespoke 4-door Flex refrigerator with AI display sees giant $2,000 price drop for Black Friday (2024 low)","Popping back in on Samsung’s Black Friday sale, we spotted the best rate of 2024 on the brand’s Bespoke 29 cubic-foot 4-Door Flex Refrigerator with AI Family Hub for $3,299 shipped. Normally sitting at a full $4,999 price tag, we’ve mainly seen the same recur…",http://9to5toys.com/2024/11/19/samsung-bespoke-flex-refrigerator-black-friday-3299/,2024-11-19T22:57:24Z,"Popping back in on Samsungs Black Friday sale, we spotted the best rate of 2024 on the brands Bespoke 29 cubic-foot 4-Door Flex Refrigerator with AI Family Hub for $3,299 shipped. Normally sitting at… [+3708 chars]"
Google,CBS News,Aimee Picchi,"Here's what Trump's FCC pick, Brendan Carr, wrote in Project 2025",Brendan Carr wrote Project 2025's chapter on overhauling the Federal Communications Commission. Here's what to know.,https://www.cbsnews.com/news/trump-fcc-brendan-carr-project-2025-what-to-know/,2024-11-19T22:53:50Z,"Trump to announce more cabinet picks this week 
Trump to announce more cabinet picks this week03:10
President-elect Donald Trump's pick to run the Federal Communications Commission, Brendan Carr, w… [+6562 chars]"
Google,Slashdot.org,feedfeeder,Android 16 DP1: ‘Audio sharing’ lets you share music on multiple headphones - 9to5Google,Android 16 DP1: ‘Audio sharing’ lets you share music on multiple headphones9to5Google Android 16 is now available for early testersThe Verge Android 16 DP1: Pixel 9 gets ‘Experimental mode’ display color9to5Google Here’s every Pixel phone that can download An…,https://slashdot.org/firehose.pl?op=view&amp;id=175504317,2024-11-19T22:53:07Z,The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.
Google,Business Insider,insider@insider.com (Olivia Christensen),My mom derailed my career. How do I tell my siblings I need a larger share of our inheritance?,"""For Love & Money"" answers your relationship and money questions. This week, a reader feels he deserves a larger share of his mom's inheritance.",https://www.businessinsider.com/ask-siblings-larger-share-of-inheritance-2024-11,2024-11-19T22:52:13Z,Affiliate links for the products on this page are from partners that compensate us and terms apply to offers listed (see our advertiser disclosure with our list of partners for more details). However… [+5958 chars]
Google,Slashdot.org,feedfeeder,"A Staggering Number of U.S. Adults Are Eligible for Ozempic, Study Finds - Gizmodo","A Staggering Number of U.S. Adults Are Eligible for Ozempic, Study FindsGizmodo View Full Coverage on Google News ...",https://slashdot.org/firehose.pl?op=view&amp;id=175504297,2024-11-19T22:52:06Z,The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.
Amazon,Ozbargain.com.au,Shizza,Kingston Pocket-Sized SSD 1TB 30% off - $96.90 Delivered @ Amazon AU,"Kingston Pocket-Sized USB 3.2 Gen 2 External Solid State Drive, 1 TB",https://www.ozbargain.com.au/node/878319,2024-11-20T02:57:23Z,"All trademarks are owned by their respective owners.OzBargain is an independent community website which has no association with nor endorsement by the respective trademark owners.
Copyright © 2006-2… [+32 chars]"
Amazon,Doctorofcredit.com,Chuck,Amazon Music Unlimited Now Includes Audible Benefits,"Amazon announced today that Music Unlimited subscriptions now includes Audible audiobook benefits as well. Music Unlimited subscribers will get to listen to one free audiobook each month, and also access to the full Audible library of free podcasts and audiob…",https://www.doctorofcredit.com/amazon-music-unlimited-now-includes-audible-benefits/,2024-11-20T02:57:16Z,"Amazon announced today that Music Unlimited subscriptions now includes Audible audiobook benefits as well. Music Unlimited subscribers will get to listen to one free audiobook each month, and also ac… [+867 chars]"
Amazon,Ozbargain.com.au,cipher,"Braun IPL Hair Removal for Women and Men, Silk Expert Pro 5 PL5157 $415","Was looking to buy IPL5, seems to be the cheapest for some time. stack it up with amazon GC and its an even sweeter deal.

Original Coupon Deal",https://www.ozbargain.com.au/node/878315,2024-11-20T02:47:27Z,"All trademarks are owned by their respective owners.OzBargain is an independent community website which has no association with nor endorsement by the respective trademark owners.
Copyright © 2006-2… [+32 chars]"
Amazon,Doctorofcredit.com,Chuck,Audible Premium Plus Subscription For $.99 + $20 Audible Credit,"Through 12/2/24, Audible is offering their Premium Plus membership for $.99 per month for the first 3 months. Plus, get a free $20 Audible credit with signup",https://www.doctorofcredit.com/audible-premium-plus-subscription-for-99-20-audible-credit/,2024-11-20T02:45:54Z,"You can help support this site by using our links to Amazon &amp; eBay.
As an Amazon Associate I earn from qualifying purchases. Keep in mind that if you do use our links, you wont be able to earn c… [+173 chars]"
Amazon,Android Authority,Edgar Cervantes,Sale: Samsung and Apple wireless chargers under $20!,"If you're looking for a wireless charger, we have two great deals for you. These Samsung and Apple units are on sale, but not for long!",https://www.androidauthority.com/samsung-15w-duo-pad-apple-magsafe-wireless-charger-deals-3501337/,2024-11-20T02:39:29Z,"Both of these offers come from Woot!, an Amazon-owned website focusing on deals. The Samsung offer ends in a day and has a limit of two units per customer. The Apple charger discount ends in three da… [+2222 chars]"
Amazon,The Times of India,AP,Nvidia rivals focus on building a different kind of chip to power AI products,Rivals of Nvidia think they can compete with the chip giant in selling so-called AI inference chips that are more attuned to the day-to-day running of AI tools and designed to reduce some of the huge computing costs of generative AI.,https://economictimes.indiatimes.com/tech/artificial-intelligence/nvidia-rivals-focus-on-building-a-different-kind-of-chip-to-power-ai-products/articleshow/115469185.cms,2024-11-20T02:37:23Z,"Building the current crop of artificial intelligence chatbots has relied on specialized computer chips pioneered by Nvidia, which dominates the market and made itself the poster child of the AI boom.… [+5674 chars]"
